id	total	mutual	mutualT	single	singleT
58894194	57	22	7	35	8
20931128	13	4	1	9	1
30546064	216	209	27	7	1
16913406	17	6	2	11	4
21217380	18	11	4	7	4
6524782	99	70	16	29	11
150671156	35	26	4	9	5
47509215	15	12	1	3	0
119180701	23	22	7	1	1
35186048	94	74	15	20	2
18400793	25	25	2	0	0
18750937	39	13	2	26	8
263999398	16	16	3	0	0
18093800	15	14	7	1	0
18750938	21	15	4	6	1
91793571	61	26	5	35	6
121911892	16	11	3	5	2
209531141	35	20	4	15	0
21619309	30	11	5	19	3
44184897	58	43	6	15	2
14848485	65	51	17	14	4
67464441	45	43	6	2	1
38978018	894	311	49	583	60
20457998	15	14	4	1	0
40602707	54	52	4	2	0
135380491	33	32	8	1	0
128787990	88	56	6	32	6
43790923	25	18	5	7	2
58894181	14	7	2	7	1
260975466	89	85	6	4	1
7686602	94	90	17	4	0
249840560	39	13	1	26	3
14076616	17	12	4	5	1
120554105	85	78	15	7	1
46722097	40	38	7	2	0
15948323	29	17	4	12	2
18337352	46	14	4	32	16
92554363	1982	1079	196	903	68
46806993	4462	3775	389	687	89
17816008	32	18	6	14	5
34985145	3131	1464	136	1667	103
65150447	5040	2916	63	2124	53
59474697	25	17	6	8	2
14604588	42	35	6	7	1
48752319	35	15	1	20	2
19985319	33	27	4	6	0
285398440	86	27	0	59	1
17658106	3804	3790	460	14	1
14555428	12	10	3	2	1
15535332	67	33	7	34	5
19198169	17	15	4	2	0
83650272	13	10	0	3	1
217558264	15	9	3	6	3
15186060	28	19	3	9	3
24527355	18	15	4	3	1
121863109	32	10	1	22	2
63834147	12	11	3	1	0
13911162	395	389	56	6	1
211946592	29	11	4	18	6
140209894	2764	2366	252	398	48
18026435	20	11	3	9	4
238846024	53	46	9	7	2
76099969	30	16	4	14	5
15186052	55	34	5	21	9
127418841	38	23	1	15	3
18103771	78	66	5	12	3
195500032	94	85	6	9	0
14883127	15	12	2	3	1
221141157	24	14	3	10	1
19051237	25	12	2	13	2
14195672	14	6	2	8	2
44565325	17	13	3	4	0
20235453	54	49	8	5	2
230234835	35	9	2	26	5
73732675	19	19	1	0	0
15334896	28	23	6	5	2
14555415	26	18	7	8	3
210987817	102	90	17	12	0
87963541	25	18	5	7	1
17413434	17	8	5	9	3
28157105	30	23	7	7	2
220986675	27	16	6	11	1
18170576	28	15	3	13	5
150559044	36	29	1	7	2
234236871	253	231	3	22	3
26905421	71	54	14	17	6
56759867	16	8	2	8	2
15186049	27	21	3	6	1
125859461	18	15	3	3	1
18618836	16	11	2	5	2
62105362	3363	2862	387	501	58
30901732	142	121	20	21	5
150765725	23	13	6	10	5
18928060	220	192	31	28	5
25340229	106	103	18	3	1
203166070	38	16	3	22	4
290633673	23	11	4	12	5
10390492	15	8	3	7	2
34133323	16	10	3	6	2
19818712	20	6	2	14	8
18026454	13	3	0	10	3
47431717	909	243	52	666	67
30673326	17	14	1	3	0
70451660	188	176	20	12	2
22196433	22	12	2	10	2
135603892	56	24	5	32	7
18232201	18	16	3	2	2
15322427	99	79	12	20	3
24748721	26	9	0	17	3
30986456	53	14	1	39	0
16189237	60	25	7	35	6
155801138	37	16	6	21	9
96854207	31	28	2	3	0
39043810	47	41	12	6	1
27580346	187	62	8	125	3
14204565	24	11	4	13	4
16482065	26	21	3	5	2
191084816	22	16	3	6	1
45890842	19	14	2	5	1
30016882	14	10	3	4	3
97087018	16	10	3	6	3
22386263	787	738	100	49	5
19292915	14	9	0	5	2
20640092	35	32	6	3	0
24453877	15	15	2	0	0
30901799	2408	2059	155	349	33
19818784	174	163	26	11	2
23154549	61	33	11	28	8
18170523	70	39	19	31	9
16445438	29	20	11	9	4
40614305	73	65	16	8	3
16031242	74	61	15	13	3
18345255	38	34	3	4	1
26235031	966	384	110	582	62
89785453	54	20	8	34	10
89294155	37	15	2	22	11
13737942	13	8	2	5	2
19549042	38	19	11	19	2
180935841	45	20	0	25	10
115855893	73	57	4	16	3
131624887	24	22	5	2	0
95134387	64	43	7	21	6
16535302	25	17	9	8	1
18965739	25	20	10	5	3
253565312	38	21	2	17	0
36889942	237	165	22	72	10
17581532	45	34	7	11	2
99000756	16	15	5	1	1
49037397	62	17	5	45	17
15470200	37	30	8	7	1
65106562	60	22	2	38	9
92627963	58	20	8	38	12
16031256	17	9	0	8	1
23064568	51	32	6	19	2
18345265	26	17	8	9	5
54755332	29	15	2	14	1
22401053	20	15	6	5	3
82130434	21	11	4	10	3
18965761	68	47	8	21	8
45960080	77	43	6	34	10
99428267	18	16	1	2	0
285071578	19	17	4	2	1
16535319	27	17	9	10	5
68825492	39	28	7	11	1
182040303	47	15	4	32	13
169318161	33	11	2	22	3
29129131	23	16	8	7	4
94447449	59	37	2	22	3
19553422	33	13	2	20	6
180016082	54	25	7	29	8
15470212	17	12	4	5	4
145123322	43	22	5	21	7
29481238	49	24	7	25	0
43448152	5028	4279	488	749	58
19705075	232	213	33	19	1
20236642	80	56	5	24	9
170854477	13	11	2	2	0
17581513	32	22	7	10	1
25456339	56	42	10	14	4
77362996	26	9	3	17	5
15107988	183	161	28	22	6
38738991	13	7	0	6	1
237021169	20	12	2	8	1
22508121	41	16	3	25	3
156743181	12	7	2	5	1
16113157	21	10	6	11	4
97540206	99	44	12	55	9
167217272	65	26	2	39	1
20674650	165	147	27	18	3
66462673	50	30	4	20	3
20662513	22	9	1	13	4
236607287	50	19	2	31	5
128734296	36	35	2	1	0
182814556	23	12	2	11	1
16606436	59	22	5	37	11
233620722	22	7	2	15	1
63222431	19	6	1	13	2
39064593	32	16	1	16	7
295846681	54	32	1	22	2
17091068	12	2	2	10	5
156750563	85	83	13	2	0
62745194	21	19	1	2	1
23282329	38	32	1	6	0
11864402	5078	3868	467	1210	77
16453340	59	39	27	20	6
20268043	40	27	12	13	2
16113166	34	16	5	18	7
14165666	120	112	30	8	2
22851135	65	49	9	16	1
17697220	21	8	1	13	9
45692946	38	22	10	16	1
123991121	11	9	3	2	1
19304300	54	35	12	19	10
9590132	77	52	17	25	7
68255545	124	112	14	12	1
30824830	70	67	7	3	2
19612080	76	55	10	21	10
24462260	45	35	10	10	1
18065572	84	63	10	21	2
19304304	40	33	13	7	2
19469564	99	82	20	17	4
121149678	26	10	1	16	6
119909321	16	8	1	8	0
14415703	14	10	2	4	2
23244497	118	97	8	21	3
65261359	120	99	21	21	5
44399968	12	9	6	3	0
18360335	21	12	2	9	2
26784100	13	12	2	1	0
48091678	22	17	5	5	0
25013550	157	146	9	11	0
116526013	26	10	1	16	3
14237763	12	11	6	1	1
18965815	37	19	7	18	7
18019884	34	23	8	11	5
18026291	37	34	3	3	1
256155778	23	17	5	6	2
4774041	45	37	15	8	3
240745366	34	7	4	27	11
134921815	34	14	6	20	6
46175676	2367	2197	392	170	28
256838907	34	32	12	2	0
10651312	35	29	7	6	2
27383135	42	40	3	2	0
102787201	85	58	16	27	8
22734159	40	31	8	9	4
169819260	32	31	0	1	0
39043781	93	40	3	53	7
80357794	30	24	6	6	0
266793565	11	10	2	1	0
41367536	60	14	4	46	8
14976892	62	52	6	10	2
18654398	19	14	5	5	1
14976894	159	158	25	1	1
158963546	1862	1389	18	473	7
22629794	45	19	8	26	9
150295229	475	392	64	83	9
156368523	2334	1262	121	1072	70
230152539	52	51	10	1	0
103430615	18	11	4	7	2
36798407	42	16	2	26	7
21201558	2615	2148	488	467	77
66500857	141	104	15	37	15
19607891	37	16	4	21	10
18558291	62	30	9	32	9
78795954	1355	1096	105	259	19
113955688	49	34	8	15	4
14704903	14	12	5	2	0
24107788	58	53	7	5	1
246361899	208	174	4	34	1
18618881	18	15	5	3	1
22851170	19	14	10	5	1
79534765	21	14	5	7	0
17413527	40	18	3	22	6
20507799	15	9	0	6	2
20640030	26	13	2	13	4
30673134	19	11	5	8	6
19136705	19	10	2	9	4
165288086	1738	1603	153	135	15
78124155	16	9	4	7	2
37276980	37	16	5	21	7
84909626	708	676	64	32	2
13039372	17	16	6	1	1
43357077	17	12	2	5	0
135042550	28	18	1	10	1
23617809	21	10	3	11	1
26665585	26	24	7	2	0
15397067	85	49	6	36	9
18957452	904	661	206	243	45
2569261	23	23	10	0	0
89907755	65	58	6	7	0
159129012	31	12	4	19	4
23600401	44	13	5	31	7
26108131	20	13	3	7	2
16740276	15	14	5	1	0
57256869	20	17	7	3	1
16580817	37	31	2	6	1
229304193	37	30	3	7	1
9306542	5124	4962	611	162	14
83914441	111	104	12	7	1
14443550	63	49	16	14	4
14318469	12	10	6	2	0
84109215	30	26	4	4	2
178522910	79	13	2	66	5
180548174	74	64	7	10	5
20183549	237	226	44	11	2
123459753	72	10	2	62	10
27366934	612	575	48	37	2
85654279	40	21	15	19	9
91460876	32	28	3	4	0
86396427	30	19	8	11	1
48071904	95	94	7	1	0
14415754	362	285	52	77	17
19399372	47	20	9	27	12
62389424	27	14	2	13	3
65822811	72	52	3	20	2
23367779	11	10	4	1	0
18850774	31	23	6	8	1
35229542	59	16	5	43	9
33949656	45	35	11	10	1
9775642	20	7	2	13	3
45519398	656	649	28	7	0
12832692	11	7	3	4	2
12424512	51	12	4	39	12
53402902	51	9	5	42	13
46593564	461	324	22	137	8
19677304	15	14	8	1	1
809610	11	5	0	6	2
47455073	40	22	7	18	2
17069902	31	23	6	8	1
20619712	20	16	4	4	0
17061078	11	10	5	1	1
44057800	56	43	3	13	1
124074811	14	13	3	1	1
107559168	25	16	5	9	5
82675405	31	16	1	15	3
278289837	40	29	3	11	0
73937081	17	16	4	1	0
17077865	87	60	25	27	9
105541330	97	86	13	11	2
79217378	409	319	51	90	10
21760875	2153	1463	288	690	102
17312443	15	5	1	10	2
139876112	15	12	3	3	2
24019360	54	38	4	16	4
83978403	60	15	8	45	11
31319976	15	9	5	6	1
33105366	50	32	7	18	2
25556566	167	151	16	16	1
71152756	43	10	4	33	7
28476775	21	18	6	3	1
54590820	29	21	8	8	5
110608920	11	8	1	3	0
29279388	14	10	2	4	2
38027933	130	123	35	7	1
28733413	970	869	138	101	13
29362582	19	11	4	8	4
119393770	82	43	10	39	4
187344102	83	46	5	37	6
24322915	22	15	6	7	1
16384479	28	13	7	15	6
84830575	58	15	1	43	6
247356840	31	24	1	7	1
16740234	27	24	9	3	2
160986971	781	393	94	388	85
14114232	52	32	7	20	3
22749642	50	38	12	12	4
115744665	13	12	2	1	0
26615305	55	31	2	24	2
137477296	33	19	8	14	3
110614223	55	15	3	40	5
78482918	32	23	5	9	2
173054556	1028	849	51	179	16
19612029	178	129	6	49	9
18299707	29	24	7	5	1
78482924	17	13	7	4	1
269458561	77	17	3	60	14
51934628	503	403	11	100	5
122893743	33	12	2	21	5
175349878	752	523	42	229	4
20519489	50	25	7	25	2
21783624	39	27	13	12	6
15831430	28	16	3	12	2
109361355	23	15	2	8	3
23467508	74	38	5	36	11
14520168	35	18	4	17	4
98920076	49	31	1	18	3
29611943	30	12	3	18	5
224423200	88	52	5	36	5
38824022	33	12	2	21	4
14302550	18	13	5	5	1
54340959	11	9	5	2	1
45563746	67	50	8	17	6
30878510	152	103	20	49	13
141397499	30	9	0	21	6
71947029	16	11	2	5	1
7088892	41	20	9	21	5
97372452	37	15	9	22	2
109361337	15	10	0	5	2
130719686	15	4	1	11	5
14783160	23	15	8	8	3
237842114	43	17	6	26	9
116565993	71	40	4	31	5
18314274	22	17	8	5	0
86227874	13	13	5	0	0
85278249	32	7	1	25	5
19677343	652	338	73	314	42
128875320	39	12	4	27	11
48063946	1278	631	205	647	123
92527807	19	14	6	5	0
56798919	22	17	1	5	0
18400728	43	20	7	23	13
45953097	21	20	3	1	0
66900949	289	270	39	19	4
17273497	17	13	5	4	2
14114261	27	21	4	6	3
22015235	32	17	6	15	7
37237076	37	31	9	6	2
154231057	52	15	11	37	11
14114247	43	34	15	9	6
83907610	357	76	9	281	29
22629703	65	45	7	20	3
251687091	1980	1774	180	206	21
18314266	34	31	3	3	1
139294191	16	8	3	8	2
54590864	75	72	11	3	0
152769762	18	9	5	9	7
113756429	72	45	5	27	5
77777677	33	32	7	1	0
19612038	69	54	18	15	7
239537061	91	30	7	61	21
134980244	18	15	2	3	2
32187854	376	274	56	102	23
98912350	11	7	3	4	2
15948180	26	21	9	5	0
81922348	59	19	3	40	10
23405529	25	24	9	1	0
111364570	15	6	0	9	0
249914696	49	21	2	28	2
26576782	12	10	5	2	1
160049945	96	77	22	19	4
18558223	38	26	9	12	4
146991261	729	251	5	478	15
37944783	21	21	4	0	0
3739381	54	44	19	10	7
26186132	12	5	3	7	3
21261628	174	81	16	93	14
221020505	34	34	7	0	0
46005303	16	15	2	1	0
61373007	17	1	0	16	0
85862020	23	21	6	2	0
97286807	754	590	24	164	8
120614080	74	17	4	57	14
97286804	13	4	1	9	2
73728933	49	41	4	8	0
31173962	42	33	6	9	4
18314288	58	35	10	23	5
134980238	60	8	0	52	3
22863539	1390	553	101	837	42
32768369	25	22	4	3	0
17593176	1141	759	182	382	50
53304071	317	187	23	130	12
291947196	15	15	2	0	0
165086503	28	13	1	15	3
26278451	47	47	19	0	0
55143528	25	11	2	14	7
25038592	28	24	7	4	0
18558236	22	16	7	6	3
15798712	181	173	17	8	2
113480642	21	17	1	4	0
17539399	24	14	6	10	2
47081889	53	18	1	35	4
157525484	19	17	2	2	0
22196399	58	17	7	41	10
145826962	61	37	4	24	3
36182815	16	3	2	13	4
18443163	73	53	17	20	6
22595577	15	14	2	1	0
63181057	356	331	9	25	1
61106608	162	151	24	11	1
21579914	13	9	4	4	4
43951429	40	19	4	21	6
34833546	408	358	35	50	6
76456274	81	48	13	33	8
43204733	26	15	9	11	5
40560688	101	78	12	23	3
38306185	27	14	3	13	3
11726	44	39	25	5	2
30970617	18	18	3	0	0
13564412	26	8	4	18	6
36182808	23	20	7	3	2
23470081	40	19	4	21	4
7686522	32	16	4	16	4
66044141	49	30	8	19	9
18850810	42	28	6	14	3
30075501	14	8	0	6	4
65753432	750	622	43	128	9
14520241	1917	948	152	969	115
40045906	17	8	3	9	1
36710322	22	17	3	5	0
14241150	60	43	12	17	7
50384415	19	13	9	6	1
9487122	14	8	2	6	4
50384419	42	15	1	27	4
272187726	21	19	1	2	0
79919176	2678	2251	363	427	51
7382632	69	58	19	11	3
168878321	50	39	5	11	2
80214533	75	22	6	53	8
94047254	17	9	5	8	4
158214890	18	12	0	6	1
55633141	51	36	3	15	2
22234459	14	14	4	0	0
161712667	61	18	3	43	9
14520210	16	7	4	9	4
68296700	65	50	7	15	3
17069968	17	11	7	6	3
24959211	1100	891	212	209	20
34686748	31	31	11	0	0
124591077	38	10	2	28	5
19549124	35	23	8	12	3
171600580	41	27	6	14	4
18345193	32	29	9	3	1
26776376	12	8	4	4	2
52851436	32	21	2	11	4
58968953	30	18	2	12	1
130740677	46	28	6	18	3
81323901	18	11	0	7	3
14100744	20	13	6	7	2
86789352	45	19	6	26	14
91414105	14	7	1	7	0
28653244	52	22	5	30	5
178912585	55	24	9	31	6
26784079	15	14	3	1	0
35047765	47	40	8	7	0
37929569	12	7	3	5	1
100002112	11	6	2	5	5
15768508	42	15	4	27	6
17816118	15	11	8	4	1
191870774	20	11	6	9	3
17539405	13	7	2	6	4
123154683	21	17	8	4	3
14100771	13	9	3	4	1
305756618	21	11	6	10	4
126370378	706	681	80	25	2
17069943	19	13	7	6	2
55657699	18	16	7	2	0
37051514	1868	1117	99	751	46
37051517	1031	202	43	829	78
41819962	15	15	0	0	0
23975266	28	20	4	8	1
30546177	2536	2505	274	31	4
100002124	24	14	2	10	4
16027386	27	16	3	11	2
198824885	99	78	8	21	4
89329255	27	22	4	5	1
99845255	16	13	5	3	0
31434618	15	14	5	1	0
109462811	27	12	4	15	2
217471824	21	15	6	6	2
75891544	1555	1478	28	77	3
14323287	13	7	1	6	2
28812359	26	23	2	3	1
31602857	31	10	1	21	8
21232029	11	7	3	4	2
26247523	13	7	4	6	4
16377511	27	27	4	0	0
21832608	556	320	64	236	76
31965470	20	12	2	8	4
16027379	24	10	6	14	6
36608115	11	6	4	5	2
112529389	3101	2529	19	572	0
71366771	39	13	3	26	6
66445462	722	200	15	522	47
16342490	30	21	6	9	3
61217458	17	9	4	8	1
109310072	45	16	1	29	11
135591953	29	19	5	10	2
28913001	11	7	1	4	1
39096344	13	13	4	0	0
29505886	15	9	1	6	2
241249217	45	36	12	9	2
74314497	108	92	9	16	1
61090987	58	32	7	26	2
15831517	77	42	8	35	8
15831519	211	160	28	51	9
15928719	33	14	4	19	6
127083223	20	9	1	11	0
14276963	35	17	5	18	3
40893942	13	12	3	1	0
105992321	71	39	10	32	4
22537912	167	163	14	4	0
82520559	18	17	4	1	1
103560508	100	44	12	56	9
18400665	29	27	5	2	1
183048071	60	27	3	33	1
142856172	61	29	2	32	5
235686256	22	17	1	5	0
17394963	44	31	14	13	3
10728762	76	36	9	40	10
170775294	13	10	5	3	2
126984326	31	22	2	9	1
88876942	464	421	73	43	4
114284807	102	97	53	5	2
19788428	14	14	9	0	0
90496943	41	18	6	23	6
29505865	24	14	3	10	3
90791183	95	75	14	20	1
63834288	237	230	36	7	1
222277876	24	17	3	7	0
37968054	57	47	17	10	5
29448417	44	30	3	14	0
51683982	19	19	1	0	0
68564734	64	24	3	40	4
84221697	21	16	5	5	1
14084891	20	14	4	6	3
14084893	20	15	3	5	1
39339536	25	15	2	10	1
96990681	67	26	11	41	20
24959283	18	14	2	4	2
164669410	30	24	7	6	2
7304482	14	7	1	7	0
136854876	21	19	4	2	1
56223698	93	38	6	55	4
126046002	12	9	4	3	3
19289527	60	27	6	33	10
216107574	13	13	1	0	0
26739128	2425	2334	289	91	9
14195773	27	12	3	15	4
87527221	14	11	3	3	0
17371416	44	23	9	21	6
108237824	11	9	2	2	1
85967410	16	13	2	3	0
15470308	959	907	93	52	8
6625972	29	24	3	5	1
15072862	27	17	8	10	2
8793052	20	16	2	4	1
15839938	141	114	14	27	3
85633894	3025	2765	276	260	4
42406765	54	43	14	11	2
17593208	56	47	12	9	2
15866849	16	14	8	2	1
18655523	28	23	8	5	1
51778434	55	49	12	6	1
72441450	72	35	15	37	14
129348344	47	11	5	36	11
176808285	19	18	8	1	0
141712186	17	17	1	0	0
24007835	19	15	10	4	2
202330191	28	10	5	18	2
16445365	13	10	3	3	0
16140999	37	35	25	2	1
28149701	28	14	4	14	5
97691802	66	59	11	7	1
107561845	59	46	7	13	5
15072875	17	10	1	7	2
51119317	3186	2477	174	709	36
79870158	41	15	7	26	12
115086619	27	11	3	16	8
29999430	248	213	19	35	9
79268203	62	34	5	28	4
6462952	11	10	1	1	0
18618984	30	13	2	17	6
19683525	2435	1108	313	1327	265
80626822	22	12	1	10	1
42754740	32	18	0	14	1
20357108	51	29	7	22	2
39096306	14	12	3	2	1
129348336	63	46	11	17	3
20272126	16	9	4	7	2
26995612	32	22	6	10	3
163665514	536	288	51	248	23
42377083	51	46	5	5	1
124201833	48	15	6	33	17
17667699	13	8	3	5	3
62133979	76	21	5	55	10
28920226	36	27	6	9	2
30901865	51	29	7	22	5
181547545	68	17	4	51	10
26995618	24	18	4	6	3
84979573	50	36	25	14	8
35904874	33	20	3	13	3
150295245	11	8	2	3	0
153517545	78	30	12	48	19
249020206	40	18	3	22	3
24151917	690	653	49	37	5
17371435	17	14	6	3	2
15866826	14	4	1	10	1
157835287	27	25	2	2	0
128381008	50	33	7	17	4
23753404	30	19	4	11	5
119066663	153	63	5	90	19
16883939	83	62	19	21	7
224703076	21	15	5	6	3
18042042	35	22	4	13	5
30599190	12	9	1	3	0
15745016	1975	1371	187	604	50
114969521	125	104	15	21	3
266998007	406	379	39	27	2
86880409	17	15	4	2	1
74531637	49	26	6	23	9
288417121	59	46	10	13	4
23216177	61	40	7	21	2
14704988	21	15	6	6	0
200971558	57	48	7	9	2
871021	65	49	20	16	5
65581578	35	11	3	24	3
16342422	209	200	50	9	0
14318420	13	8	2	5	2
28920282	157	115	20	42	8
294262282	20	16	0	4	1
15470337	373	340	50	33	3
218337912	14	14	2	0	0
33449996	59	46	3	13	0
28436482	51	51	6	0	0
176686085	53	53	4	0	0
29481360	22	10	2	12	4
122796213	543	454	30	89	2
65234640	3702	3064	481	638	74
38098381	55	23	2	32	5
24639757	67	42	11	25	4
272266647	90	32	2	58	1
16535442	239	202	52	37	7
16189153	17	7	1	10	2
221849222	28	11	2	17	5
16535445	52	20	10	32	10
197487279	1020	942	83	78	6
90920538	14	9	2	5	0
63300896	2351	2344	208	7	0
13434652	38	23	5	15	3
71760873	46	17	4	29	4
15282695	19	17	8	2	0
25456215	15	14	1	1	1
70543382	46	33	6	13	4
84131428	20	18	6	2	0
141855696	24	12	0	12	2
111943710	18	14	1	4	2
238633077	20	9	1	11	2
132378330	27	16	1	11	4
23216193	364	358	77	6	0
42150602	729	154	8	575	36
17581666	41	31	8	10	2
19549159	129	120	29	9	3
25340329	15	10	2	5	1
16377588	35	30	7	5	2
15768568	134	116	16	18	3
31016074	34	26	7	8	4
19549164	13	8	2	5	1
16342404	28	25	10	3	1
111725172	33	20	4	13	4
24778243	13	9	2	4	1
16891890	763	573	39	190	4
18618944	43	33	12	10	5
25013519	16	10	1	6	1
157385209	67	56	3	11	0
14641747	19	18	6	1	1
16606464	51	31	10	20	1
69343318	15	11	2	4	0
12053582	13	11	6	2	2
104893869	67	55	11	12	2
234960361	131	68	11	63	5
11781	38	27	7	11	2
89294020	17	13	4	4	2
72889817	38	25	5	13	2
54652706	465	408	14	57	3
16580894	18	14	8	4	2
14883055	13	11	2	2	1
25804143	28	8	2	20	2
16557592	45	14	3	31	8
52391796	72	28	5	44	7
111725162	47	47	17	0	0
36334236	34	23	5	11	8
35135964	29	28	6	1	1
89178751	16	9	4	7	3
164420835	39	26	5	13	2
101076028	50	25	2	25	8
14319523	236	156	56	80	29
16256215	35	23	7	12	4
15273539	1412	577	154	835	154
81689348	32	30	19	2	0
531	211	110	33	101	23
26429682	60	33	8	27	11
36600320	337	310	35	27	7
15893884	65	62	10	3	0
198610996	28	24	2	4	3
83252780	32	8	1	24	3
21618362	15	10	1	5	1
29120372	72	41	3	31	9
17205781	41	19	2	22	4
21424250	20	17	3	3	0
279303437	82	11	1	71	2
7261622	18	16	9	2	0
26051578	73	26	5	47	11
126783243	25	14	3	11	4
33553055	32	22	5	10	0
171653085	70	37	8	33	2
113930639	47	20	7	27	1
33940007	12	9	3	3	1
184921119	37	24	1	13	0
85341589	68	42	9	26	3
13503082	220	108	5	112	4
793830	11	10	4	1	1
137014916	53	21	7	32	4
21058720	48	34	6	14	2
14739189	16	9	4	7	3
9444462	16	12	8	4	3
26944338	11	7	1	4	0
35135945	23	20	3	3	0
231118945	103	96	6	7	0
13004962	16	13	3	3	0
249798699	86	50	0	36	2
63892005	70	52	7	18	4
15273552	15	15	6	0	0
19087947	36	22	4	14	3
249943949	232	206	10	26	1
14319536	43	40	10	3	0
23368956	29	27	4	2	1
20441454	14	10	2	4	0
54668486	31	11	6	20	10
15623357	145	119	27	26	5
116055652	41	18	1	23	0
26126380	40	30	3	10	0
70615008	1024	936	112	88	18
22917418	18	8	2	10	4
15593270	118	103	20	15	3
17198626	43	24	13	19	8
185293128	19	6	2	13	3
29976285	76	19	6	57	11
97867818	144	137	14	7	0
107479621	61	60	15	1	0
207727036	14	12	6	2	1
14912552	25	24	9	1	0
107138744	129	85	8	44	1
199470192	13	11	3	2	0
117008688	13	5	1	8	1
15803316	1917	1717	205	200	18
17466604	848	44	2	804	98
22960221	52	16	3	36	6
246855779	34	12	11	22	16
60412616	215	184	29	31	3
131047363	43	16	3	27	2
15893873	17	8	1	9	1
104052847	241	201	27	40	5
34619727	12	7	4	5	2
123306556	18	11	4	7	0
15691455	1841	1596	333	245	31
8835652	32	26	10	6	2
85159257	23	17	9	6	2
23049130	136	124	23	12	1
69747812	30	18	3	12	0
17379488	16	7	1	9	1
52355094	31	8	2	23	3
3554721	881	800	164	81	15
55897095	40	19	7	21	6
15273572	44	28	8	16	2
243502319	17	17	1	0	0
13285722	32	32	11	0	0
14627400	16	13	3	3	1
232925261	264	216	45	48	0
170877507	49	33	7	16	1
271046540	42	32	9	10	3
28571954	36	22	0	14	1
97397464	28	5	0	23	2
18432332	37	18	5	19	7
112756914	63	60	10	3	0
32824884	21	21	1	0	0
16256269	18	16	8	2	1
14976241	22	17	7	5	1
23609996	3058	1739	262	1319	133
181045065	17	17	2	0	0
17205733	25	14	1	11	3
67193757	12	12	9	0	0
169178721	16	13	4	3	1
15308015	19	13	9	6	2
19075524	13	9	4	4	0
16534327	45	31	4	14	2
43340958	19	7	1	12	5
33909489	18	12	5	6	3
16445562	29	24	7	5	2
159528042	101	60	3	41	6
37475797	1415	1053	246	362	47
12917302	17	13	5	4	0
189659678	45	34	8	11	1
15691437	26	23	13	3	1
27179092	14	14	2	0	0
105472620	14	7	2	7	0
65559035	475	73	8	402	23
64122963	2632	2233	253	399	37
185824578	15	13	2	2	1
26541995	44	29	6	15	2
93505797	56	55	7	1	0
110773254	33	23	8	10	4
126118579	25	12	0	13	1
11089332	189	122	61	67	22
21454650	21	14	3	7	2
28571975	128	118	24	10	2
156974141	69	16	3	53	10
13031832	24	17	4	7	2
24883675	62	34	11	28	8
162030845	122	106	12	16	2
14627405	25	17	14	8	5
26502641	78	51	24	27	11
18496809	26	11	3	15	1
15186155	57	35	10	22	7
35816483	105	61	16	44	10
15162631	55	54	26	1	1
16256284	31	21	1	10	0
25919258	101	99	24	2	0
18656665	47	25	2	22	3
294311266	27	11	2	16	6
84981338	79	54	13	25	3
151255611	19	12	1	7	2
229667630	17	8	1	9	2
271748488	41	10	1	31	6
98784498	28	22	6	6	2
19075548	41	26	11	15	2
3043371	66	37	9	29	7
161916652	189	152	9	37	2
119159738	31	15	2	16	1
131314658	251	225	22	26	4
104513256	23	15	9	8	6
44184967	20	12	4	8	4
15236328	782	68	6	714	30
80189859	21	21	4	0	0
20663196	14	7	0	7	4
62407042	36	23	4	13	5
16988454	64	22	9	42	11
16988450	35	28	7	7	0
216391221	22	13	4	9	2
24248650	26	10	4	16	2
85494348	295	255	10	40	2
91128508	63	44	7	19	5
199161479	23	8	2	15	4
36527111	589	345	7	244	21
21326076	28	17	5	11	4
247272368	21	10	1	11	2
61640540	17	10	3	7	1
94638448	42	17	3	25	7
204962322	41	14	4	27	13
63741688	93	41	0	52	3
104137529	4200	3973	685	227	41
107902678	35	17	2	18	3
29607831	36	12	3	24	10
112854927	17	7	2	10	6
149974129	29	13	4	16	5
32830171	52	49	1	3	0
46972798	46	21	7	25	3
39330694	28	15	7	13	4
283624458	29	22	1	7	1
75991308	248	215	42	33	9
23986984	18	15	4	3	0
18723114	20	10	3	10	1
16808278	79	61	22	18	6
16534318	37	18	5	19	4
450953	25	19	6	6	1
42800087	42	32	8	10	5
14241365	2253	1159	215	1094	84
64314300	87	75	9	12	3
96448621	14	14	2	0	0
127523115	33	12	1	21	7
18678935	21	10	5	11	3
11078232	28	24	8	4	2
46302315	22	9	4	13	3
183327246	65	37	3	28	3
24248673	12	8	0	4	0
21814724	40	22	7	18	3
57445686	1062	617	62	445	41
17107861	83	50	7	33	7
174137258	24	15	2	9	0
42279300	46	14	7	32	10
12961492	32	22	2	10	1
76509794	15	13	2	2	0
14113079	33	33	10	0	0
16867024	27	20	9	7	2
214513093	61	14	6	47	15
15154980	20	12	4	8	3
108437634	33	13	4	20	8
113409803	125	110	26	15	6
14241375	39	35	8	4	2
274814212	38	8	0	30	4
45733726	60	23	9	37	13
163517783	14	14	1	0	0
112809797	27	20	12	7	4
80889677	227	187	20	40	6
33909457	34	17	6	17	10
255530024	79	16	1	63	9
56750173	11	11	2	0	0
16988410	2001	1248	226	753	89
7040692	477	465	128	12	3
56750176	19	18	3	1	0
20120012	16	5	1	11	1
34080819	912	803	117	109	24
